Date,VesselID,Port,Region,VesselType,CargoVolume_Tons,PredictedDelay_Min,ActualDelay_Min,DwellTime_Hours,FuelConsumption_Tons,OnTime
2025-11-06,V2730,Kandla,West,Bulk Carrier,4864.8,27.5,27.0,15.8,142.4,True
2025-11-06,V2731,Kandla,West,Tanker,3794.6,35.5,49.0,17.9,111.7,False
2025-11-06,V2732,Kolkata,East,Tanker,5343.7,30.4,34.1,22.8,154.2,False
2025-11-06,V2733,Kolkata,East,General Cargo,1625.9,28.5,32.4,24.4,47.2,False
2025-11-07,V2734,Visakhapatnam,East,Bulk Carrier,4271.0,25.7,17.0,17.5,68.1,True
2025-11-07,V2735,Visakhapatnam,East,Ro-Ro,6524.5,7.1,8.9,18.7,176.8,True
2025-11-07,V2736,Kolkata,East,Container,902.2,8.6,29.8,10.0,21.8,True
2025-11-07,V2737,Mumbai,West,Container,4793.7,33.5,50.1,18.3,120.2,False
2025-11-07,V2738,Cochin,South,Ro-Ro,2089.9,35.7,32.8,12.8,62.6,False
2025-11-07,V2739,Mumbai,West,Container,1994.7,22.4,38.4,10.3,39.6,False
2025-11-07,V2740,Chennai,South,Ro-Ro,2908.8,51.3,38.0,11.3,82.6,False
2025-11-07,V2741,Kandla,West,Container,2908.6,0.0,37.2,20.9,59.9,False
2025-11-08,V2742,Kandla,West,Bulk Carrier,1757.8,19.3,3.9,9.7,49.8,True
2025-11-08,V2743,Cochin,South,Bulk Carrier,5365.6,30.3,26.6,13.0,87.0,True
2025-11-08,V2744,Cochin,South,Tanker,3361.2,2.7,0.0,17.0,52.4,True
2025-11-08,V2745,Chennai,South,Tanker,4287.8,2.1,0.0,20.3,78.4,True
2025-11-08,V2746,Mumbai,West,Tanker,2707.5,34.3,36.5,16.1,54.7,False
2025-11-08,V2747,Kolkata,East,Container,2782.2,58.3,77.7,18.2,43.1,False
2025-11-08,V2748,Kolkata,East,Bulk Carrier,3159.2,3.9,16.1,19.1,91.7,True
2025-11-09,V2749,Mumbai,West,Ro-Ro,2383.8,35.2,0.0,26.5,69.4,True
2025-11-09,V2750,Cochin,South,Tanker,3936.2,11.7,8.5,11.4,80.3,True
2025-11-09,V2751,Cochin,South,Bulk Carrier,6024.3,0.0,0.0,27.3,104.0,True
2025-11-09,V2752,Kandla,West,Container,4431.2,18.3,1.7,10.8,106.2,True
2025-11-10,V2753,Cochin,South,Container,4945.0,0.0,23.0,20.1,137.3,True
2025-11-10,V2754,Mumbai,West,Bulk Carrier,1321.8,7.5,0.6,30.4,20.7,True
2025-11-10,V2755,Kandla,West,Container,3516.1,30.8,27.9,16.9,60.6,True
2025-11-10,V2756,Chennai,South,General Cargo,6412.4,51.7,46.2,18.3,178.2,False
2025-11-10,V2757,Chennai,South,General Cargo,1606.1,37.4,22.1,11.1,29.4,True
2025-11-11,V2758,Cochin,South,Ro-Ro,3620.9,21.7,12.0,13.3,99.7,True
2025-11-11,V2759,Mumbai,West,Container,2283.1,90.8,85.1,23.4,63.5,False
2025-11-11,V2760,Cochin,South,Tanker,5980.7,0.8,7.9,13.2,165.2,True
2025-11-11,V2761,Mumbai,West,Ro-Ro,5488.2,58.4,72.7,16.1,113.7,False
2025-11-11,V2762,Cochin,South,Bulk Carrier,6709.7,32.4,32.0,10.6,190.1,False
2025-11-12,V2763,Kandla,West,Container,4026.6,0.0,3.5,23.1,71.5,True
2025-11-12,V2764,Chennai,South,Ro-Ro,1266.0,60.1,52.5,21.0,33.6,False
2025-11-12,V2765,Mumbai,West,Container,6268.5,74.6,82.1,22.7,151.8,False
2025-11-12,V2766,Mumbai,West,Tanker,6075.9,11.4,13.7,5.0,154.7,True
2025-11-12,V2767,Kolkata,East,Tanker,3146.9,37.8,52.9,11.7,93.7,False
2025-11-13,V2768,Chennai,South,Ro-Ro,4705.6,37.1,61.4,24.4,78.2,False
2025-11-13,V2769,Chennai,South,Bulk Carrier,4187.5,19.9,13.5,21.4,88.3,True
2025-11-13,V2770,Mumbai,West,General Cargo,5529.7,3.1,4.0,14.5,148.4,True
2025-11-13,V2771,Visakhapatnam,East,Container,1845.0,28.2,22.6,17.2,50.6,True
2025-11-13,V2772,Visakhapatnam,East,Bulk Carrier,2474.3,31.5,37.8,14.4,42.0,False
2025-11-13,V2773,Kandla,West,Tanker,2521.0,0.0,0.0,32.0,72.4,True
2025-11-14,V2774,Cochin,South,Bulk Carrier,3096.7,52.4,45.3,20.0,52.7,False
2025-11-14,V2775,Cochin,South,Bulk Carrier,1769.3,0.0,0.0,16.4,33.2,True
2025-11-14,V2776,Kandla,West,General Cargo,4156.9,1.7,9.6,29.8,66.2,True
2025-11-14,V2777,Cochin,South,Ro-Ro,6028.4,40.1,36.6,20.3,100.7,False
2025-11-15,V2778,Chennai,South,Container,6602.2,82.7,104.4,16.0,159.4,False
2025-11-15,V2779,Mumbai,West,Bulk Carrier,3215.5,44.4,46.6,16.5,65.3,False
2025-11-15,V2780,Mumbai,West,General Cargo,6644.9,29.2,28.8,2.0,173.3,True
2025-11-15,V2781,Cochin,South,Ro-Ro,3671.4,48.7,47.9,23.9,97.7,False
2025-11-15,V2782,Kolkata,East,Ro-Ro,826.2,26.7,46.8,13.9,20.7,False
2025-11-15,V2783,Kolkata,East,Bulk Carrier,2001.6,33.1,27.7,14.5,52.0,True
2025-11-16,V2784,Chennai,South,Tanker,3897.9,32.7,44.4,2.0,93.0,False
2025-11-16,V2785,Cochin,South,Container,856.5,0.0,0.0,19.7,16.8,True
2025-11-16,V2786,Chennai,South,General Cargo,3339.9,1.7,0.0,11.4,81.7,True
2025-11-16,V2787,Visakhapatnam,East,General Cargo,6283.6,14.6,31.1,18.5,160.4,False
2025-11-16,V2788,Cochin,South,General Cargo,2277.9,0.0,0.0,21.2,41.8,True
2025-11-16,V2789,Kolkata,East,Container,6197.0,0.0,0.0,20.1,126.8,True
2025-11-17,V2790,Cochin,South,Tanker,1851.8,7.7,17.1,19.2,48.1,True
2025-11-17,V2791,Chennai,South,General Cargo,1865.3,22.6,19.4,16.6,33.4,True
2025-11-17,V2792,Visakhapatnam,East,General Cargo,4998.7,0.0,0.0,22.4,76.7,True
2025-11-17,V2793,Chennai,South,Ro-Ro,3947.1,25.0,30.5,10.0,84.1,False
2025-11-17,V2794,Kolkata,East,Container,3720.6,16.1,27.7,21.2,61.0,True
2025-11-17,V2795,Chennai,South,Ro-Ro,1778.6,21.6,12.6,16.6,28.7,True
2025-11-17,V2796,Kandla,West,Container,2954.1,36.5,25.7,26.1,45.8,True
2025-11-17,V2797,Chennai,South,Ro-Ro,7091.4,17.4,15.1,19.8,148.1,True
2025-11-17,V2798,Cochin,South,General Cargo,6214.7,26.9,22.4,13.3,162.1,True
2025-11-17,V2799,Mumbai,West,General Cargo,3620.2,45.1,81.9,17.4,61.2,False
2025-11-17,V2800,Mumbai,West,Tanker,11224.6,0.0,0.0,18.7,180.4,True
2025-11-18,V2801,Kolkata,East,Bulk Carrier,1123.3,0.0,0.0,5.2,26.5,True
2025-11-18,V2802,Kandla,West,General Cargo,5198.4,30.1,24.1,7.7,147.3,True
2025-11-18,V2803,Kandla,West,Tanker,3422.6,29.1,42.5,3.3,96.4,False
2025-11-18,V2804,Visakhapatnam,East,Bulk Carrier,2716.3,13.9,3.8,26.7,57.5,True
2025-11-18,V2805,Kandla,West,Container,7098.2,0.0,0.0,31.2,180.5,True
2025-11-18,V2806,Mumbai,West,General Cargo,6168.0,0.0,10.5,14.1,165.9,True
2025-11-18,V2807,Mumbai,West,Container,1348.4,37.9,51.6,20.7,35.6,False
2025-11-19,V2808,Kolkata,East,Bulk Carrier,2081.5,62.0,62.0,18.7,38.1,False
2025-11-19,V2809,Mumbai,West,Container,1384.7,30.8,11.6,18.1,24.3,True
2025-11-19,V2810,Kandla,West,General Cargo,7701.4,19.4,23.6,18.6,195.0,True
2025-11-19,V2811,Kolkata,East,General Cargo,3424.6,39.2,32.9,17.3,96.6,False
2025-11-20,V2812,Kandla,West,Ro-Ro,2571.7,24.8,33.6,25.3,72.1,False
2025-11-20,V2813,Cochin,South,Ro-Ro,6236.1,44.5,15.6,23.3,106.9,True
2025-11-20,V2814,Mumbai,West,General Cargo,5571.2,0.0,0.0,17.9,90.6,True
2025-11-20,V2815,Visakhapatnam,East,General Cargo,2344.1,18.2,30.1,20.5,43.5,False
2025-11-20,V2816,Chennai,South,Tanker,2714.4,12.0,11.5,16.6,41.9,True
2025-11-20,V2817,Mumbai,West,Tanker,4351.2,0.0,4.0,10.0,126.1,True
2025-11-21,V2818,Mumbai,West,General Cargo,703.9,60.4,48.2,14.4,13.1,False
2025-11-21,V2819,Chennai,South,Bulk Carrier,1660.7,26.7,14.4,14.0,36.3,True
2025-11-21,V2820,Visakhapatnam,East,Tanker,966.4,58.8,38.8,17.5,24.2,False
2025-11-22,V2821,Kandla,West,General Cargo,3072.8,26.3,10.6,13.7,52.9,True
2025-11-22,V2822,Cochin,South,Container,4392.2,39.3,49.4,15.0,124.8,False
2025-11-23,V2823,Kolkata,East,Ro-Ro,2354.8,81.0,84.6,13.0,51.9,False
2025-11-23,V2824,Cochin,South,Bulk Carrier,2693.6,10.0,20.9,19.6,51.5,True
2025-11-23,V2825,Mumbai,West,Bulk Carrier,2313.8,39.8,32.9,28.0,69.4,False
2025-11-24,V2826,Mumbai,West,Ro-Ro,2072.7,34.4,17.0,10.8,47.5,True
2025-11-24,V2827,Mumbai,West,Ro-Ro,2064.7,9.9,0.0,15.1,37.0,True
2025-11-24,V2828,Visakhapatnam,East,General Cargo,2062.4,54.6,59.4,24.4,53.0,False
2025-11-24,V2829,Mumbai,West,Tanker,2072.5,0.0,0.0,18.3,36.6,True
2025-11-24,V2830,Cochin,South,Bulk Carrier,4009.1,21.9,40.5,2.0,93.3,False
2025-11-24,V2831,Mumbai,West,Container,2283.7,0.0,0.0,9.7,65.5,True
2025-11-24,V2832,Cochin,South,Bulk Carrier,3953.6,25.1,8.2,31.4,70.7,True
2025-11-24,V2833,Cochin,South,Container,4536.2,0.0,0.0,22.3,74.1,True
2025-11-24,V2834,Chennai,South,Ro-Ro,9919.8,21.9,32.6,28.3,163.3,False
2025-11-25,V2835,Kolkata,East,General Cargo,4707.9,45.7,40.1,19.2,77.9,False
2025-11-25,V2836,Visakhapatnam,East,Tanker,1259.3,0.0,0.0,30.0,37.7,True
2025-11-25,V2837,Chennai,South,Tanker,4268.0,0.0,31.0,14.9,115.2,False
2025-11-25,V2838,Chennai,South,Tanker,4659.5,0.0,0.9,25.7,124.6,True
2025-11-25,V2839,Cochin,South,Container,6312.0,32.4,26.1,25.0,149.0,True
2025-11-25,V2840,Mumbai,West,Tanker,1979.7,74.6,68.1,14.6,36.6,False
2025-11-26,V2841,Kandla,West,Tanker,2271.8,0.0,15.2,26.2,47.9,True
2025-11-27,V2842,Visakhapatnam,East,Container,3018.3,47.1,39.1,19.4,63.0,False
2025-11-27,V2843,Kolkata,East,General Cargo,2402.1,19.7,23.1,10.0,38.8,True
2025-11-27,V2844,Cochin,South,Container,3934.3,36.8,38.8,16.0,72.8,False
2025-11-27,V2845,Kandla,West,Ro-Ro,4669.7,32.4,50.2,22.9,132.6,False
2025-11-27,V2846,Visakhapatnam,East,Tanker,1807.2,27.4,9.3,20.7,40.3,True
2025-11-27,V2847,Mumbai,West,Ro-Ro,5979.7,61.9,70.6,18.6,113.8,False
2025-11-27,V2848,Visakhapatnam,East,Bulk Carrier,2098.3,0.0,0.0,27.3,31.6,True
2025-11-27,V2849,Kolkata,East,Bulk Carrier,5921.1,39.8,46.0,5.9,144.1,False
2025-11-27,V2850,Kolkata,East,Container,4576.8,19.8,16.1,19.4,121.2,True
2025-11-27,V2851,Visakhapatnam,East,Container,1207.9,37.7,39.7,12.5,19.0,False
2025-11-27,V2852,Chennai,South,General Cargo,4165.4,16.3,29.6,11.0,92.9,True
2025-11-27,V2853,Mumbai,West,Container,4222.1,22.8,18.9,22.6,76.0,True
2025-11-27,V2854,Mumbai,West,Bulk Carrier,3601.2,11.8,20.4,20.9,67.6,True
2025-11-27,V2855,Mumbai,West,Ro-Ro,3816.0,43.6,42.7,16.2,103.5,False
2025-11-27,V2856,Kolkata,East,Ro-Ro,5762.3,16.6,26.0,14.9,145.6,True
2025-11-27,V2857,Chennai,South,Bulk Carrier,2683.0,0.0,4.4,20.6,50.3,True
2025-11-28,V2858,Mumbai,West,General Cargo,2792.2,46.8,56.6,11.5,56.8,False
2025-11-28,V2859,Cochin,South,Ro-Ro,4659.8,49.5,36.0,12.3,109.4,False
2025-11-28,V2860,Chennai,South,Tanker,2635.1,3.5,5.6,22.2,78.2,True
2025-11-28,V2861,Chennai,South,Ro-Ro,2247.5,59.0,66.9,17.5,34.9,False
2025-11-28,V2862,Cochin,South,Tanker,9842.7,18.1,19.1,20.2,198.0,True
2025-11-28,V2863,Kolkata,East,Container,923.3,0.0,0.0,12.8,17.1,True
2025-11-28,V2864,Visakhapatnam,East,Tanker,3123.1,20.0,23.6,9.6,47.9,True
2025-11-29,V2865,Mumbai,West,General Cargo,2290.3,37.7,43.8,19.0,37.2,False
2025-11-29,V2866,Cochin,South,Container,1518.4,28.3,48.4,20.9,39.2,False
2025-11-29,V2867,Chennai,South,Bulk Carrier,6081.3,40.8,47.9,11.5,108.6,False
2025-11-29,V2868,Visakhapatnam,East,Container,5882.5,0.0,14.8,15.4,90.6,True
2025-11-29,V2869,Kandla,West,Container,4358.6,21.3,22.8,17.0,120.6,True
2025-11-29,V2870,Kandla,West,Tanker,1469.1,4.8,20.8,17.4,39.2,True
2025-11-29,V2871,Kolkata,East,Tanker,2028.1,27.7,34.3,17.6,41.8,False
2025-11-29,V2872,Mumbai,West,General Cargo,5352.5,77.5,68.4,15.6,90.8,False
2025-11-29,V2873,Kandla,West,Container,6790.9,36.2,47.3,35.7,168.7,False
2025-11-30,V2874,Kolkata,East,Bulk Carrier,2960.0,0.0,21.1,17.5,77.5,True
2025-11-30,V2875,Kolkata,East,General Cargo,3231.8,48.9,65.4,26.3,53.4,False
2025-11-30,V2876,Kolkata,East,General Cargo,3404.2,15.4,9.1,23.4,91.8,True
2025-11-30,V2877,Chennai,South,Ro-Ro,3455.4,2.6,0.0,8.5,59.8,True
2025-11-30,V2878,Kolkata,East,General Cargo,5354.7,46.4,44.8,19.1,93.7,False
2025-11-30,V2879,Kandla,West,Bulk Carrier,5607.6,0.0,28.8,21.6,163.4,True
2025-12-01,V2880,Cochin,South,General Cargo,5646.8,8.5,0.0,27.6,140.6,True
2025-12-01,V2881,Chennai,South,Bulk Carrier,2131.9,11.4,3.7,21.9,62.9,True
2025-12-01,V2882,Mumbai,West,Ro-Ro,2055.4,52.4,57.2,13.9,52.0,False
2025-12-01,V2883,Mumbai,West,Bulk Carrier,6995.8,33.8,56.6,20.6,142.0,False
2025-12-02,V2884,Visakhapatnam,East,Tanker,1637.6,43.7,47.0,3.4,41.2,False
2025-12-02,V2885,Cochin,South,Container,1999.0,10.9,10.0,18.9,52.5,True
2025-12-02,V2886,Kolkata,East,Container,2802.4,0.0,0.0,21.4,81.5,True
2025-12-02,V2887,Cochin,South,Ro-Ro,2682.4,32.2,37.9,16.0,49.8,False
2025-12-02,V2888,Cochin,South,Tanker,1954.3,1.8,11.0,23.1,58.1,True
2025-12-02,V2889,Mumbai,West,Bulk Carrier,2305.0,3.6,0.0,16.0,47.7,True
2025-12-02,V2890,Visakhapatnam,East,Bulk Carrier,2516.6,43.1,49.9,18.3,39.8,False
2025-12-02,V2891,Kandla,West,Ro-Ro,4281.3,58.5,70.1,15.0,116.4,False
2025-12-02,V2892,Mumbai,West,Bulk Carrier,2883.9,38.7,18.5,21.5,43.7,True
2025-12-02,V2893,Cochin,South,Tanker,3834.6,38.5,46.5,16.8,96.8,False
2025-12-02,V2894,Mumbai,West,Container,3607.6,0.0,0.7,7.0,92.4,True
2025-12-03,V2895,Chennai,South,General Cargo,2444.9,11.8,0.0,17.4,56.8,True
2025-12-03,V2896,Kandla,West,Tanker,2240.2,53.4,44.1,17.0,36.0,False
2025-12-03,V2897,Kandla,West,Container,1500.2,64.6,62.6,15.0,40.2,False
2025-12-03,V2898,Visakhapatnam,East,Container,728.2,15.0,23.2,18.6,19.1,True
2025-12-03,V2899,Visakhapatnam,East,Bulk Carrier,6868.3,0.0,0.0,13.7,171.7,True
2025-12-04,V2900,Cochin,South,Ro-Ro,2465.3,18.7,12.2,23.6,70.6,True
2025-12-04,V2901,Mumbai,West,General Cargo,2420.4,31.8,43.3,15.9,40.2,False
2025-12-04,V2902,Visakhapatnam,East,Container,4169.2,31.2,9.7,11.2,97.0,True
2025-12-04,V2903,Kandla,West,Bulk Carrier,2999.6,2.6,0.0,16.4,89.1,True
2025-12-05,V2904,Chennai,South,Tanker,6947.4,0.0,10.0,10.8,130.3,True
2025-12-05,V2905,Kolkata,East,Tanker,1425.5,0.0,0.0,16.8,24.7,True
2025-12-05,V2906,Kandla,West,Tanker,3271.0,5.9,0.0,11.6,77.0,True
2025-12-05,V2907,Kolkata,East,Ro-Ro,2630.3,0.0,0.0,16.3,63.5,True
2025-12-05,V2908,Kolkata,East,Bulk Carrier,5752.1,0.0,17.2,23.9,91.9,True
2025-12-06,V2909,Mumbai,West,Bulk Carrier,1223.7,0.0,0.0,20.4,31.8,True
2025-12-06,V2910,Chennai,South,General Cargo,3761.9,9.2,0.0,16.1,107.3,True
2025-12-06,V2911,Mumbai,West,Bulk Carrier,3623.1,37.6,37.6,23.6,71.9,False
2025-12-06,V2912,Mumbai,West,Bulk Carrier,6878.5,8.9,7.3,21.8,118.6,True
2025-12-06,V2913,Kandla,West,Ro-Ro,1914.5,0.0,0.0,20.7,35.3,True
2025-12-07,V2914,Kolkata,East,Ro-Ro,2129.5,0.0,6.6,18.7,61.5,True
2025-12-07,V2915,Mumbai,West,General Cargo,3036.4,11.1,21.2,17.6,69.9,True
2025-12-07,V2916,Kolkata,East,Bulk Carrier,3305.5,42.2,41.1,14.9,58.5,False
2025-12-07,V2917,Kandla,West,Tanker,1776.8,0.7,8.5,26.0,51.5,True
2025-12-08,V2918,Kandla,West,Tanker,1721.5,37.6,41.5,13.6,31.5,False
2025-12-08,V2919,Mumbai,West,Container,2300.7,11.9,8.7,13.5,60.6,True
2025-12-08,V2920,Chennai,South,Tanker,2784.4,14.3,16.3,25.0,65.8,True
2025-12-08,V2921,Cochin,South,General Cargo,2606.1,33.1,40.4,9.0,73.5,False
2025-12-08,V2922,Mumbai,West,Bulk Carrier,1719.9,20.2,20.1,9.3,34.2,True
2025-12-09,V2923,Kolkata,East,Bulk Carrier,4307.1,0.0,0.0,15.9,82.3,True
2025-12-09,V2924,Mumbai,West,Bulk Carrier,3880.5,0.0,3.2,8.0,97.7,True
2025-12-09,V2925,Kolkata,East,Ro-Ro,1584.3,59.0,58.4,11.1,43.0,False
2025-12-10,V2926,Visakhapatnam,East,Container,2075.3,0.0,16.9,35.8,53.5,True
2025-12-10,V2927,Cochin,South,Tanker,4843.2,20.5,29.5,20.7,133.3,True
2025-12-10,V2928,Kolkata,East,Bulk Carrier,5011.3,10.8,6.7,20.2,123.6,True
2025-12-10,V2929,Mumbai,West,Ro-Ro,3691.2,0.0,3.7,28.0,77.2,True
2025-12-10,V2930,Kandla,West,General Cargo,7112.8,21.9,27.8,21.4,203.2,True
2025-12-10,V2931,Cochin,South,General Cargo,2214.1,7.9,7.6,17.7,45.8,True
2025-12-10,V2932,Chennai,South,Container,3693.4,17.0,12.9,9.4,99.3,True
2025-12-11,V2933,Kandla,West,Container,4064.8,17.2,29.8,16.0,106.7,True
2025-12-11,V2934,Chennai,South,Container,3940.5,0.0,10.6,25.7,65.6,True
2025-12-11,V2935,Mumbai,West,Container,4553.5,11.0,22.2,19.3,107.0,True
2025-12-11,V2936,Chennai,South,Bulk Carrier,9032.5,39.2,48.7,20.8,249.4,False
2025-12-11,V2937,Chennai,South,Ro-Ro,3204.9,2.6,17.6,16.8,53.9,True
2025-12-11,V2938,Kolkata,East,Container,2530.7,16.6,15.8,19.3,41.5,True
2025-12-11,V2939,Visakhapatnam,East,General Cargo,4218.2,17.6,15.4,18.5,118.7,True
2025-12-11,V2940,Kolkata,East,Container,3472.5,6.1,0.0,13.5,64.8,True
2025-12-11,V2941,Mumbai,West,Container,3936.3,26.4,40.7,23.3,75.7,False
2025-12-11,V2942,Chennai,South,Ro-Ro,5192.6,61.3,71.3,16.4,116.3,False
2025-12-12,V2943,Chennai,South,Container,2758.4,11.7,0.0,11.3,55.4,True
2025-12-12,V2944,Kolkata,East,Container,4515.1,0.0,0.0,14.9,83.7,True
2025-12-12,V2945,Mumbai,West,Ro-Ro,5330.4,23.2,0.0,18.4,152.6,True
2025-12-12,V2946,Mumbai,West,Bulk Carrier,523.0,60.1,55.5,12.7,15.3,False
2025-12-12,V2947,Visakhapatnam,East,Ro-Ro,3331.8,16.9,5.1,17.9,73.9,True
2025-12-13,V2948,Cochin,South,Ro-Ro,2650.8,0.0,24.5,16.9,47.6,True
2025-12-13,V2949,Kandla,West,Container,1285.4,76.9,88.1,27.0,35.4,False
2025-12-13,V2950,Kandla,West,Ro-Ro,8000.4,27.7,27.5,13.2,198.4,True
2025-12-13,V2951,Chennai,South,Tanker,1653.8,0.0,26.3,19.3,47.4,True
2025-12-13,V2952,Chennai,South,Bulk Carrier,4081.9,0.0,0.0,13.1,116.9,True
2025-12-13,V2953,Kolkata,East,Tanker,2388.6,49.0,65.3,18.5,58.3,False
2025-12-13,V2954,Kandla,West,Bulk Carrier,2898.0,20.4,22.6,18.7,76.7,True
2025-12-13,V2955,Mumbai,West,General Cargo,3042.0,37.5,46.2,19.9,61.1,False
2025-12-14,V2956,Visakhapatnam,East,General Cargo,1430.7,29.2,33.0,11.3,22.4,False
2025-12-14,V2957,Chennai,South,Tanker,5282.7,11.6,15.3,12.0,87.9,True
2025-12-14,V2958,Kandla,West,Ro-Ro,3313.1,17.9,26.9,28.4,64.7,True
2025-12-14,V2959,Visakhapatnam,East,Ro-Ro,865.1,25.0,8.1,11.2,21.9,True
2025-12-14,V2960,Mumbai,West,Container,2033.6,16.8,12.4,16.9,32.1,True
2025-12-14,V2961,Kolkata,East,Ro-Ro,1594.8,8.1,28.7,20.4,46.8,True
2025-12-15,V2962,Chennai,South,Ro-Ro,1423.1,0.0,1.6,23.5,38.6,True
2025-12-15,V2963,Chennai,South,General Cargo,2673.5,0.0,0.0,18.6,52.9,True
2025-12-15,V2964,Chennai,South,General Cargo,2545.8,33.2,27.0,22.1,47.2,True
2025-12-15,V2965,Mumbai,West,Ro-Ro,1896.2,20.1,30.9,28.7,39.4,False
2025-12-15,V2966,Cochin,South,Tanker,1210.6,50.0,32.8,22.3,24.9,False
2025-12-15,V2967,Kandla,West,General Cargo,2199.1,65.3,51.0,14.3,47.2,False
2025-12-15,V2968,Kandla,West,Tanker,5202.5,0.0,9.7,19.4,152.9,True
2025-12-15,V2969,Visakhapatnam,East,General Cargo,2234.1,26.1,28.0,14.3,57.2,True
2025-12-15,V2970,Kolkata,East,Ro-Ro,3668.1,53.1,61.9,21.6,74.0,False
2025-12-16,V2971,Kolkata,East,Bulk Carrier,2129.1,42.7,52.7,25.5,43.4,False
2025-12-16,V2972,Mumbai,West,Tanker,3333.5,21.0,17.3,21.5,52.9,True
2025-12-16,V2973,Visakhapatnam,East,Bulk Carrier,2642.2,0.0,12.0,24.1,73.6,True
2025-12-17,V2974,Mumbai,West,Tanker,2299.1,0.0,9.4,17.4,60.6,True
2025-12-17,V2975,Mumbai,West,Ro-Ro,3190.4,0.0,0.0,10.7,93.3,True
2025-12-18,V2976,Visakhapatnam,East,Tanker,2063.7,22.4,19.3,11.5,36.3,True
2025-12-18,V2977,Visakhapatnam,East,Bulk Carrier,4127.6,7.0,0.0,17.8,120.8,True
2025-12-18,V2978,Chennai,South,Container,1351.4,53.7,58.1,4.6,38.4,False
2025-12-18,V2979,Chennai,South,Bulk Carrier,5206.9,2.0,0.0,17.9,129.0,True
2025-12-18,V2980,Kolkata,East,General Cargo,6144.4,44.1,52.8,12.8,153.9,False
2025-12-19,V2981,Cochin,South,Container,4747.3,51.9,32.7,14.3,92.6,False
2025-12-19,V2982,Chennai,South,General Cargo,5456.6,39.7,55.0,12.4,114.2,False
2025-12-19,V2983,Kandla,West,Tanker,2540.5,60.0,51.9,19.6,72.7,False
2025-12-19,V2984,Chennai,South,Bulk Carrier,2818.8,26.0,39.4,24.9,52.7,False
2025-12-19,V2985,Chennai,South,General Cargo,3488.4,39.8,36.4,21.1,64.1,False
2025-12-19,V2986,Kolkata,East,Tanker,2150.3,0.0,0.0,12.6,43.3,True
2025-12-19,V2987,Visakhapatnam,East,Container,4309.1,39.8,19.3,15.2,69.9,True
2025-12-20,V2988,Cochin,South,Tanker,1695.1,31.4,7.7,18.1,50.5,True
2025-12-20,V2989,Visakhapatnam,East,General Cargo,1701.8,33.2,28.9,17.1,34.2,True
2025-12-20,V2990,Chennai,South,General Cargo,2249.4,0.0,0.0,24.5,54.4,True
2025-12-20,V2991,Chennai,South,Ro-Ro,2626.7,0.0,0.0,7.5,47.9,True
2025-12-20,V2992,Visakhapatnam,East,Tanker,1889.3,46.9,71.4,18.8,42.0,False
2025-12-21,V2993,Chennai,South,Ro-Ro,2329.8,46.5,68.9,9.3,40.6,False
2025-12-21,V2994,Mumbai,West,Container,1888.7,45.9,66.8,26.8,51.4,False
2025-12-21,V2995,Mumbai,West,Bulk Carrier,2600.5,0.0,0.0,30.3,59.2,True
2025-12-21,V2996,Visakhapatnam,East,Bulk Carrier,3266.2,35.6,24.8,11.6,96.2,True
2025-12-21,V2997,Mumbai,West,General Cargo,4072.7,10.9,9.1,26.0,99.4,True
2025-12-21,V2998,Kandla,West,Container,7118.9,23.6,24.4,18.3,171.7,True
2025-12-21,V2999,Kolkata,East,General Cargo,2441.7,42.4,30.4,15.2,72.6,False
2025-12-21,V3000,Chennai,South,Bulk Carrier,4158.3,27.2,35.6,29.5,96.2,False
2025-12-22,V3001,Kolkata,East,Bulk Carrier,1323.1,21.2,5.2,13.2,32.8,True
2025-12-22,V3002,Kolkata,East,Container,6123.1,68.6,86.1,27.4,154.7,False
2025-12-22,V3003,Mumbai,West,Bulk Carrier,3494.7,3.0,29.0,9.4,80.0,True
2025-12-22,V3004,Visakhapatnam,East,Bulk Carrier,2444.5,0.0,9.8,12.1,71.5,True
2025-12-22,V3005,Mumbai,West,General Cargo,5042.6,51.8,55.7,17.0,119.1,False
2025-12-22,V3006,Kolkata,East,Container,1191.0,63.6,62.9,20.9,28.7,False
2025-12-23,V3007,Kolkata,East,Ro-Ro,1495.9,46.3,40.4,23.6,33.5,False
2025-12-23,V3008,Visakhapatnam,East,Container,3043.7,30.9,30.9,20.9,60.5,False
2025-12-23,V3009,Kolkata,East,Tanker,3358.2,35.2,33.5,24.5,50.7,False
2025-12-23,V3010,Kolkata,East,Bulk Carrier,3940.3,5.0,10.2,23.4,68.4,True
2025-12-23,V3011,Chennai,South,Ro-Ro,1971.7,39.8,42.8,25.8,38.8,False
2025-12-24,V3012,Cochin,South,Ro-Ro,2214.3,36.9,34.9,19.3,42.1,False
2025-12-24,V3013,Cochin,South,Tanker,6125.7,0.0,0.0,31.6,157.8,True
2025-12-24,V3014,Chennai,South,General Cargo,4255.5,46.4,38.1,14.5,107.4,False
2025-12-24,V3015,Cochin,South,General Cargo,6837.8,71.9,69.1,21.0,197.0,False
2025-12-24,V3016,Kolkata,East,Bulk Carrier,7176.5,21.9,25.9,17.2,160.7,True
2025-12-24,V3017,Cochin,South,General Cargo,2153.0,16.3,19.5,12.0,42.4,True
2025-12-25,V3018,Chennai,South,Ro-Ro,2355.4,24.2,41.7,18.6,57.9,False
